benchmark,backend,input_size_tier,run_index,wall_seconds,peak_rss_bytes,avg_cpu_percent,success,error
cipher_medium,python,medium,98,0.00014833314344286919,13631488,0.2,True,
cipher_medium,python,medium,99,0.00014795898459851742,13647872,0.2,True,
cipher_large,python,large,0,0.00044979085214436054,13828096,0.4,True,
cipher_large,python,large,1,0.0003871670924127102,13860864,0.5,True,
cipher_large,python,large,2,0.0003877498675137758,13500416,0.1,True,
cipher_large,python,large,3,0.00033437483943998814,13385728,0.2,True,
cipher_large,python,large,4,0.0003414170350879431,13565952,0.2,True,
cipher_large,python,large,5,0.0003495409619063139,13565952,0.2,True,
cipher_large,python,large,6,0.00036508310586214066,13598720,0.2,True,
cipher_large,python,large,7,0.0003357080277055502,13418496,0.2,True,
cipher_large,python,large,8,0.0003392500802874565,13156352,0.6,True,
cipher_large,python,large,9,0.0003481670282781124,13189120,0.3,True,
cipher_large,python,large,10,0.0003337501548230648,13418496,0.2,True,
cipher_large,python,large,11,0.0003417499829083681,13778944,0.2,True,
cipher_large,python,large,12,0.0003452498931437731,13434880,0.3,True,
cipher_large,python,large,13,0.00032645813189446926,13680640,0.2,True,
cipher_large,python,large,14,0.00037554209120571613,13434880,0.2,True,
cipher_large,python,large,15,0.0003304998390376568,13565952,0.3,True,
cipher_large,python,large,16,0.00033295899629592896,13664256,0.2,True,
cipher_large,python,large,17,0.00034070806577801704,13467648,0.2,True,
cipher_large,python,large,18,0.0003307911101728678,13484032,0.3,True,
cipher_large,python,large,19,0.0003362500574439764,13418496,0.3,True,
cipher_large,python,large,20,0.0003494999837130308,13402112,0.3,True,
cipher_large,python,large,21,0.00037541682831943035,13451264,0.1,True,
cipher_large,python,large,22,0.0003321659751236439,13664256,0.1,True,
cipher_large,python,large,23,0.00033299997448921204,13516800,0.2,True,
cipher_large,python,large,24,0.00035099987871944904,13598720,0.1,True,
cipher_large,python,large,25,0.0003652919549494982,13467648,0.2,True,
cipher_large,python,large,26,0.00034374999813735485,13320192,0.3,True,
cipher_large,python,large,27,0.00033883401192724705,13320192,0.3,True,
cipher_large,python,large,28,0.0003282921388745308,13565952,0.3,True,
cipher_large,python,large,29,0.0003285838756710291,13713408,0.2,True,
cipher_large,python,large,30,0.0003415830433368683,13533184,0.2,True,
cipher_large,python,large,31,0.00035920809023082256,13533184,0.1,True,
cipher_large,python,large,32,0.0003323329146951437,13549568,0.1,True,
cipher_large,python,large,33,0.00036154198460280895,13697024,0.2,True,
cipher_large,python,large,34,0.0003643748350441456,13615104,0.2,True,
cipher_large,python,large,35,0.0003522911574691534,13402112,0.3,True,
cipher_large,python,large,36,0.00036112498492002487,13565952,0.1,True,
cipher_large,python,large,37,0.0003720410168170929,13467648,0.1,True,
cipher_large,python,large,38,0.00034579215571284294,13598720,0.1,True,
cipher_large,python,large,39,0.0003728747833520174,13615104,0.1,True,
cipher_large,python,large,40,0.0003701250534504652,13418496,0.3,True,
cipher_large,python,large,41,0.0003499169833958149,13598720,0.2,True,
cipher_large,python,large,42,0.0003440419677644968,13484032,0.3,True,
cipher_large,python,large,43,0.0003342090640217066,13418496,0.2,True,
cipher_large,python,large,44,0.0003344169817864895,13434880,0.2,True,
cipher_large,python,large,45,0.0003392500802874565,13434880,0.1,True,
cipher_large,python,large,46,0.0003392919898033142,13582336,0.1,True,
cipher_large,python,large,47,0.00033504096791148186,13451264,0.2,True,
cipher_large,python,large,48,0.0003320830874145031,13828096,0.1,True,
cipher_large,python,large,49,0.00033537507988512516,13598720,0.3,True,
cipher_large,python,large,50,0.00034379097633063793,13647872,0.1,True,
cipher_large,python,large,51,0.00035333307459950447,13369344,0.2,True,
cipher_large,python,large,52,0.00033962493762373924,13434880,0.2,True,
cipher_large,python,large,53,0.0003648749552667141,13713408,0.2,True,
cipher_large,python,large,54,0.0003453330136835575,13631488,0.2,True,
cipher_large,python,large,55,0.000332915922626853,13402112,0.2,True,
cipher_large,python,large,56,0.0003517500590533018,13451264,0.1,True,
cipher_large,python,large,57,0.0003445830661803484,13729792,0.3,True,
cipher_large,python,large,58,0.0003732079640030861,13451264,0.2,True,
cipher_large,python,large,59,0.00036041694693267345,13369344,0.1,True,
cipher_large,python,large,60,0.00040595815517008305,13615104,0.3,True,
cipher_large,python,large,61,0.0003430829383432865,13467648,0.3,True,
cipher_large,python,large,62,0.0003476669080555439,13664256,0.2,True,
cipher_large,python,large,63,0.0003392919898033142,13484032,0.1,True,
cipher_large,python,large,64,0.00033916602842509747,13484032,0.3,True,
cipher_large,python,large,65,0.0003279589582234621,13713408,0.2,True,
cipher_large,python,large,66,0.00033995904959738255,13467648,0.3,True,
cipher_large,python,large,67,0.0003282921388745308,13746176,0.2,True,
cipher_large,python,large,68,0.00032100011594593525,13778944,0.4,True,
cipher_large,python,large,69,0.00033587520010769367,13533184,0.2,True,
cipher_large,python,large,70,0.0003385839518159628,13352960,0.3,True,
cipher_large,python,large,71,0.0003596660681068897,13811712,0.3,True,
cipher_large,python,large,72,0.00035379105247557163,13533184,0.3,True,
cipher_large,python,large,73,0.0003921249881386757,13991936,0.4,True,
cipher_large,python,large,74,0.000399499898776412,14123008,0.1,True,
cipher_large,python,large,75,0.00034775002859532833,13451264,0.2,True,
cipher_large,python,large,76,0.0003404580056667328,13647872,0.4,True,
cipher_large,python,large,77,0.00034120911732316017,13762560,0.1,True,
cipher_large,python,large,78,0.00036120787262916565,13320192,0.2,True,
cipher_large,python,large,79,0.0003525000065565109,13762560,0.4,True,
cipher_large,python,large,80,0.0003334998618811369,13582336,0.4,True,
cipher_large,python,large,81,0.00035033305175602436,13762560,0.1,True,
cipher_large,python,large,82,0.0003283747937530279,13467648,0.2,True,
cipher_large,python,large,83,0.00032074982300400734,13598720,0.1,True,
cipher_large,python,large,84,0.0003453749231994152,13713408,0.3,True,
cipher_large,python,large,85,0.0003393338993191719,13598720,0.3,True,
cipher_large,python,large,86,0.00035033305175602436,13484032,0.3,True,
cipher_large,python,large,87,0.0003271671012043953,13320192,0.1,True,
cipher_large,python,large,88,0.00034487503580749035,13189120,0.2,True,
cipher_large,python,large,89,0.00032800016924738884,13352960,0.3,True,
cipher_large,python,large,90,0.00034033297561109066,13221888,0.3,True,
cipher_large,python,large,91,0.00034187501296401024,13598720,0.2,True,
cipher_large,python,large,92,0.0003375830128788948,13156352,0.3,True,
cipher_large,python,large,93,0.00033037480898201466,13271040,0.2,True,
cipher_large,python,large,94,0.00033733295276761055,13631488,0.2,True,
cipher_large,python,large,95,0.00033483305014669895,13336576,0.2,True,
cipher_large,python,large,96,0.0003388328477740288,13565952,0.3,True,
